MSZoning,LotArea,LandContour,LotConfig,Neighborhood,BldgType,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,Foundation,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice
RL,9750,Lvl,FR2,NAmes,1Fam,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,3,CBlock,14,1054,GasA,1,1054,0,1,1,1,3,6,0,460,2,180,0,151000
RL,24682,Lvl,CulDSac,Gilbert,1Fam,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,0.0,3,PConc,841,841,GasA,1,892,783,0,2,1,3,7,1,502,2,0,103,181000
RL,9600,Lvl,Inside,NAmes,1Fam,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,0.0,3,CBlock,546,1050,GasA,1,1050,0,0,1,0,3,5,0,338,2,0,0,128900
RL,11250,Lvl,Inside,ClearCr,1Fam,4,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,CBlock,1104,1104,GasA,1,1104,684,1,1,0,3,8,2,304,2,120,0,161500
RL,13515,Lvl,Inside,BrkSide,1Fam,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,0.0,3,PConc,764,764,GasA,1,1060,764,0,1,0,3,8,1,520,0,0,0,180500
RH,4060,Lvl,Inside,NAmes,TwnhsE,6,1998,1999,Gable,CompShg,MetalSd,MetalSd,0.0,4,PConc,1139,1405,GasA,1,1337,0,1,2,0,4,5,0,511,2,144,68,181000
FV,3735,Lvl,FR3,Somerst,TwnhsE,7,1999,1999,Hip,CompShg,MetalSd,MetalSd,218.0,4,PConc,241,691,GasA,1,713,739,1,2,1,4,6,0,506,2,0,34,183900
RM,10120,Bnk,Inside,OldTown,2fmCon,7,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,2,CBlock,925,925,GasA,0,964,925,0,1,1,3,9,1,308,0,0,0,122000
RL,13214,HLS,Inside,Timber,1Fam,9,2008,2009,Hip,CompShg,Stucco,CmentBd,0.0,5,PConc,2002,2002,GasA,1,2018,0,0,2,0,5,10,1,746,2,144,76,378500
RL,14100,Lvl,Inside,Crawfor,1Fam,8,1935,1997,Gable,CompShg,Stucco,Stucco,632.0,3,CBlock,536,728,GasA,1,1968,1479,0,3,1,4,11,2,1014,2,314,12,381000
RL,11344,Lvl,Inside,NAmes,1Fam,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,180.0,3,CBlock,414,874,GasW,1,874,650,0,1,1,3,7,0,315,2,0,0,144000
RL,23595,Low,Inside,ClearCr,1Fam,7,1979,1979,Shed,WdShake,Plywood,Plywood,0.0,4,PConc,74,1332,GasA,1,1332,192,2,0,1,4,4,1,586,2,268,0,260000
RL,9156,Lvl,Inside,NWAmes,1Fam,6,1968,1968,Hip,CompShg,BrkFace,BrkFace,0.0,3,CBlock,1489,1489,GasA,1,1489,0,0,2,0,4,7,1,462,2,0,0,185750
RL,13526,Lvl,CulDSac,Sawyer,1Fam,5,1965,1965,Hip,CompShg,HdBoard,Plywood,114.0,3,CBlock,0,935,GasA,1,935,0,1,1,0,3,5,0,288,2,180,0,137000
RL,11512,Lvl,Corner,Edwards,1Fam,6,1959,2006,Gable,CompShg,Plywood,Plywood,84.0,3,CBlock,300,1019,GasA,1,1357,0,1,1,0,5,5,1,312,2,0,0,177000
RL,5362,Lvl,Corner,Crawfor,1Fam,5,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,PConc,661,661,GasA,1,661,589,0,2,0,3,8,1,552,2,242,0,139000
RL,11345,Lvl,Corner,NAmes,Duplex,5,1948,1950,Gable,Roll,AsbShng,AsbShng,567.0,3,CBlock,708,928,GasA,1,928,992,0,2,0,3,10,0,400,2,0,0,137000
RL,12936,Lvl,CulDSac,NWAmes,1Fam,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,3,CBlock,130,723,GasA,1,735,660,0,1,1,3,6,1,497,2,294,116,162000
RL,17871,Lvl,CulDSac,NWAmes,1Fam,6,1967,1976,Gable,CompShg,HdBoard,HdBoard,359.0,3,CBlock,1152,1680,GasA,1,1724,0,1,1,1,3,7,1,480,2,0,0,197900
C (all),7500,Lvl,Inside,IDOTRR,1Fam,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,CBlock,698,698,GasA,1,698,430,0,1,0,3,6,0,528,2,30,0,68400
RL,9808,Lvl,Inside,CollgCr,1Fam,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,110.0,4,PConc,785,1573,GasA,1,1573,0,1,2,0,4,6,0,544,2,0,72,227000
RL,8049,Lvl,CulDSac,Timber,1Fam,7,1990,1990,Hip,CompShg,HdBoard,HdBoard,54.0,3,CBlock,256,1309,GasA,1,1339,0,1,2,0,3,6,1,484,2,0,58,180000
RL,8800,Lvl,Inside,CollgCr,1Fam,5,1977,2008,Gable,CompShg,HdBoard,HdBoard,0.0,3,CBlock,364,1040,GasA,1,1040,0,0,2,0,4,5,0,484,2,0,0,150500
RL,9400,Low,Corner,Mitchel,Duplex,6,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,0.0,3,CBlock,912,912,GasA,1,912,912,0,2,2,3,8,0,0,2,128,0,139000
RL,9638,Lvl,Inside,SWISU,1Fam,6,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,PConc,804,804,GasA,1,1699,748,0,2,0,4,10,1,336,2,272,0,169000
RM,6000,Lvl,Inside,BrkSide,1Fam,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,CBlock,780,780,GasA,1,825,587,0,1,0,3,6,1,280,2,45,0,132500
RL,9790,Lvl,Inside,NWAmes,1Fam,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,451.0,3,CBlock,678,1328,GasA,1,1328,0,1,1,1,3,6,2,528,2,0,26,143000
RL,36500,Low,Inside,ClearCr,1Fam,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,621.0,3,CBlock,812,1624,GasA,1,1582,0,0,2,0,3,7,0,390,0,168,198,190000
RL,5664,Lvl,Inside,StoneBr,TwnhsE,8,2000,2000,Gable,CompShg,CemntBd,CmentBd,0.0,4,PConc,343,1501,GasA,1,1659,0,1,2,0,5,5,1,499,2,212,59,278000
RL,11065,Lvl,Inside,NridgHt,1Fam,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,788.0,4,PConc,1085,1085,GasA,1,1120,850,0,2,1,5,8,1,753,2,177,74,281000
RL,14112,Lvl,Corner,NAmes,1Fam,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,86.0,3,PConc,138,1152,GasA,1,1152,0,1,1,0,3,6,1,484,2,227,0,180500
RM,1680,Lvl,Inside,BrDale,Twnhs,5,1972,1972,Gable,CompShg,CemntBd,CmentBd,268.0,3,CBlock,399,630,GasA,1,630,672,0,2,1,3,6,0,264,2,185,0,119500
RM,6600,Lvl,Corner,OldTown,1Fam,5,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,Stone,994,994,GasA,0,1378,994,0,2,0,3,11,0,432,2,0,287,107500
RL,10140,Lvl,Inside,NWAmes,1Fam,7,1976,1976,Gable,CompShg,HdBoard,HdBoard,0.0,3,PConc,638,832,GasA,1,832,832,0,2,1,3,8,1,528,2,0,28,162900
RL,8172,Lvl,Inside,Edwards,1Fam,5,1955,1990,Hip,CompShg,WdShing,Plywood,0.0,3,CBlock,697,864,GasA,1,864,0,1,1,0,3,5,0,572,0,0,0,115000
RL,8400,Lvl,Inside,NAmes,1Fam,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,168.0,3,CBlock,36,1052,GasA,1,1052,0,1,1,1,3,5,0,288,2,356,0,138500
RL,8700,Lvl,Inside,NAmes,1Fam,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,148.0,3,CBlock,344,1120,GasA,1,1128,0,1,2,0,3,6,0,525,2,192,20,155000
RM,3675,Lvl,Inside,Edwards,TwnhsE,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,82.0,3,PConc,0,547,GasA,1,1072,0,1,2,0,3,5,0,525,2,0,44,140000
RL,63887,Bnk,Corner,Edwards,1Fam,10,2008,2008,Hip,ClyTile,Stucco,Stucco,796.0,5,PConc,466,6110,GasA,1,4692,950,2,2,1,5,12,3,1418,2,214,292,160000
RL,7500,Lvl,Inside,NAmes,1Fam,5,1959,1994,Hip,CompShg,BrkFace,BrkFace,0.0,3,CBlock,0,1246,GasA,1,1246,0,1,1,1,4,6,0,305,2,218,0,154000
RL,10762,Lvl,CulDSac,Gilbert,1Fam,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,344.0,4,PConc,284,978,GasA,1,1005,978,0,2,1,4,9,1,490,2,0,0,225000
RL,7500,Bnk,Inside,Crawfor,1Fam,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,CBlock,224,771,GasA,1,753,741,0,1,0,4,7,2,213,1,0,0,177500
RL,10120,Lvl,Inside,NoRidge,1Fam,8,1994,1994,Hip,CompShg,VinylSd,VinylSd,391.0,4,PConc,425,1165,GasA,1,1203,1323,1,2,1,4,8,1,844,2,309,78,290000
RL,8688,Lvl,Inside,Somerst,1Fam,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,228.0,4,PConc,1616,1616,GasA,1,1616,0,0,2,0,4,7,0,834,2,208,59,232000
RM,3363,Lvl,Inside,Edwards,TwnhsE,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,117.0,4,PConc,976,976,GasA,1,976,732,0,2,0,4,7,0,380,2,0,40,130000
RL,13173,Lvl,Corner,NridgHt,1Fam,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,300.0,4,PConc,80,1652,GasA,1,1652,0,1,2,0,5,6,2,840,2,404,102,325000
RL,6955,Lvl,Inside,NridgHt,TwnhsE,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,94.0,4,PConc,1368,1368,GasA,1,1368,0,0,2,0,4,6,1,474,2,132,35,202500
RL,8072,Lvl,Inside,CollgCr,1Fam,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,3,PConc,244,990,GasA,1,990,0,1,1,0,3,5,0,480,2,0,64,138000
RM,12000,Lvl,Inside,OldTown,1Fam,5,1948,2005,Gable,CompShg,MetalSd,MetalSd,0.0,3,CBlock,172,924,GasA,1,1122,0,1,1,0,4,6,0,528,2,0,36,147000
RL,7153,Lvl,Inside,SawyerW,1Fam,6,1991,1991,Gable,CompShg,HdBoard,HdBoard,88.0,3,CBlock,78,1278,GasA,1,1294,0,1,2,0,4,6,0,496,2,112,51,179200
RL,17500,Lvl,Inside,Crawfor,1Fam,7,1959,2002,Gable,CompShg,BrkFace,HdBoard,0.0,4,PConc,496,1902,GasA,1,1902,0,1,2,0,5,7,2,567,2,0,207,335000
RL,8814,Lvl,Inside,CollgCr,1Fam,7,2005,2007,Gable,CompShg,VinylSd,VinylSd,80.0,4,PConc,349,1274,GasA,1,1274,0,1,2,0,4,6,0,508,2,264,98,203000
RL,9572,Lvl,Inside,NoRidge,1Fam,8,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,336.0,4,PConc,971,1453,GasA,1,1453,1357,0,2,1,4,9,1,750,2,500,0,302000
RL,14774,Lvl,Corner,NoRidge,1Fam,9,1999,1999,Gable,CompShg,VinylSd,VinylSd,165.0,4,PConc,1393,1393,GasA,1,1422,1177,0,2,1,4,10,1,779,2,668,30,333168
RL,8190,Lvl,Inside,Edwards,1Fam,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,CBlock,216,948,GasA,1,948,0,1,1,0,3,5,1,280,2,0,36,119000
RL,11075,Lvl,Inside,NAmes,1Fam,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,3,CBlock,176,952,GasA,1,1092,1020,0,2,1,3,9,2,576,2,280,0,206900
RL,10226,Lvl,Inside,CollgCr,1Fam,8,2008,2008,Gable,CompShg,VinylSd,VinylSd,270.0,4,PConc,1622,1622,GasA,1,1630,0,1,2,0,5,8,1,860,2,172,42,295493
FV,4230,Lvl,Corner,Somerst,TwnhsE,7,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,4,PConc,1352,1352,GasA,1,1352,0,0,2,0,4,5,1,466,2,0,241,208900
RL,14781,Lvl,CulDSac,CollgCr,1Fam,8,2001,2002,Hip,CompShg,VinylSd,VinylSd,178.0,4,PConc,1753,1753,GasA,1,1787,0,0,2,0,4,7,1,748,2,198,150,275000
RL,10215,Bnk,Inside,Edwards,1Fam,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,132.0,3,PConc,372,864,GasA,1,948,0,0,1,0,3,5,0,248,2,0,0,111000
RL,8400,Lvl,Inside,NAmes,1Fam,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,0.0,3,CBlock,628,1478,GasA,1,1478,0,1,1,1,3,6,2,442,2,114,0,156500
RL,6627,Lvl,Corner,BrkSide,1Fam,3,1949,1950,Hip,CompShg,VinylSd,VinylSd,0.0,3,CBlock,0,0,Floor,0,720,0,0,1,0,3,4,0,287,2,0,0,72500
RL,10186,Lvl,Inside,NoRidge,1Fam,7,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,4,PConc,76,750,GasA,1,1061,862,1,2,1,4,8,1,564,2,240,39,190000
RL,5330,HLS,Inside,BrkSide,1Fam,4,1940,1950,Hip,CompShg,VinylSd,VinylSd,0.0,2,CBlock,140,420,GasA,1,708,0,0,1,0,2,5,0,0,2,164,0,82500
RL,9986,Lvl,Inside,Somerst,1Fam,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,428.0,4,PConc,1795,1795,GasA,1,1795,0,0,2,0,4,7,1,895,2,0,49,147000
RM,3636,Lvl,Inside,IDOTRR,1Fam,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,0.0,3,BrkTil,796,796,GasA,0,796,0,0,1,0,3,5,0,0,0,0,0,55000
RH,4270,Bnk,Inside,Edwards,1Fam,3,1931,2006,Gable,CompShg,MetalSd,MetalSd,0.0,3,BrkTil,0,544,GasA,1,774,0,0,1,0,4,6,0,0,2,0,0,79000
RL,6600,Lvl,Inside,Mitchel,1Fam,5,1982,2008,Gable,CompShg,VinylSd,VinylSd,0.0,4,CBlock,175,816,GasA,1,816,0,0,1,0,4,5,1,264,2,0,0,130500
RM,10440,Lvl,Corner,OldTown,1Fam,6,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,4,BrkTil,1017,1510,GasW,1,1584,1208,0,2,0,3,8,2,520,2,0,547,256000
RL,9084,Lvl,Inside,Gilbert,1Fam,7,1998,1998,Hip,CompShg,VinylSd,VinylSd,0.0,3,PConc,935,935,GasA,1,955,677,0,2,1,3,8,1,462,2,0,28,176500
RL,10000,Lvl,Inside,Somerst,1Fam,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,410.0,4,PConc,1588,1588,GasA,1,1588,0,0,2,0,4,7,1,825,2,144,45,227000
RL,10780,Lvl,Inside,CollgCr,1Fam,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,0.0,3,CBlock,428,911,GasA,1,954,0,0,1,0,3,6,0,576,2,0,0,132500
RL,8877,Lvl,Inside,Edwards,1Fam,4,1938,1958,Gable,CompShg,MetalSd,MetalSd,0.0,3,CBlock,126,816,GasA,1,816,0,1,1,0,3,3,1,288,2,0,0,100000
RM,7200,Lvl,Corner,IDOTRR,1Fam,5,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,CBlock,803,803,GasA,1,803,557,0,1,1,4,6,0,297,2,0,65,125500
RM,2368,Lvl,Inside,BrDale,TwnhsE,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,312.0,3,CBlock,0,765,GasA,1,765,600,0,1,1,3,7,0,440,2,0,36,125000
RL,9650,Lvl,Inside,NWAmes,1Fam,6,1977,1977,Gable,CompShg,Plywood,Plywood,360.0,3,CBlock,664,1350,GasA,1,1334,0,0,2,0,3,6,1,630,2,0,16,167900
RL,9246,Lvl,Inside,NWAmes,Duplex,5,1973,1973,Gable,CompShg,Plywood,Plywood,564.0,3,CBlock,1656,1656,GasA,1,1656,0,0,2,0,3,8,0,506,2,0,211,135000
RM,4118,Bnk,Corner,OldTown,1Fam,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,CBlock,693,693,Grav,0,693,0,0,1,0,2,4,0,0,0,0,20,52500
RL,13450,Lvl,Corner,CollgCr,1Fam,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,4,PConc,216,916,GasA,1,920,941,1,2,1,4,8,0,492,2,146,91,200000
RL,9560,Lvl,Corner,CollgCr,1Fam,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,0.0,3,CBlock,504,864,GasA,1,864,0,0,1,0,3,5,0,288,2,0,0,128500
RL,8294,Lvl,Inside,NAmes,1Fam,4,1971,1971,Gable,CompShg,MetalSd,MetalSd,0.0,3,CBlock,858,858,GasA,1,872,0,0,1,0,3,5,0,480,2,0,0,123000
RL,13695,Lvl,Inside,SawyerW,1Fam,6,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,3,PConc,300,1114,GasA,1,1114,0,1,1,0,4,6,0,576,2,0,78,155000
RL,9375,Lvl,Inside,CollgCr,1Fam,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,149.0,4,PConc,1284,1284,GasA,1,1284,885,0,2,1,4,7,1,647,2,192,87,228500
RL,7558,Bnk,Inside,Crawfor,1Fam,6,1928,1950,Gable,CompShg,BrkFace,Stone,0.0,3,BrkTil,896,896,GasA,1,1172,741,0,1,1,3,9,1,342,2,0,0,177000
RL,11103,Lvl,Corner,CollgCr,1Fam,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,PConc,728,728,GasA,1,728,728,0,2,1,4,8,1,440,2,0,0,155835
RM,6000,Lvl,Inside,OldTown,1Fam,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,0.0,3,PConc,710,960,GasA,1,960,0,0,1,0,2,5,0,308,2,0,0,108500
RL,20781,Lvl,CulDSac,NWAmes,1Fam,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,0.0,3,CBlock,1203,1568,GasA,1,2156,0,0,2,0,3,9,1,508,2,0,80,262500
RL,15306,HLS,Corner,Timber,1Fam,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,100.0,4,PConc,1652,1732,GasA,1,1776,0,1,2,0,4,7,1,712,2,0,0,283463
RL,16196,Low,Inside,SawyerW,1Fam,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,4,PConc,39,1482,GasA,1,1494,0,1,2,0,4,5,1,514,2,402,25,215000
RM,5250,Lvl,Inside,OldTown,1Fam,8,1872,1987,Gable,CompShg,MetalSd,MetalSd,0.0,3,BrkTil,425,684,OthW,0,938,1215,0,2,0,3,8,0,0,2,0,54,122000
RL,11643,Lvl,Inside,NAmes,Duplex,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,368.0,3,CBlock,748,1248,GasA,1,1338,1296,1,2,2,3,12,0,968,2,0,0,200000
RL,9247,Lvl,Inside,NAmes,1Fam,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,318.0,3,CBlock,539,858,GasA,1,858,858,0,1,1,3,8,1,490,2,0,84,171000
RM,6000,Lvl,Inside,BrkSide,1Fam,6,1937,2000,Gable,CompShg,MetalSd,MetalSd,0.0,4,BrkTil,698,698,GasA,1,786,390,0,1,0,3,4,0,624,0,210,0,134900
RL,14720,Lvl,CulDSac,NoRidge,1Fam,8,1995,1996,Hip,CompShg,VinylSd,VinylSd,579.0,4,PConc,1217,2033,GasA,1,2053,1185,1,2,1,4,9,1,666,2,283,86,410000
RL,10316,Lvl,Inside,CollgCr,1Fam,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,4,PConc,257,992,GasA,1,992,873,1,2,1,4,7,1,839,2,0,184,235000
RL,10192,Lvl,Inside,NWAmes,1Fam,7,1968,1992,Gable,CompShg,MetalSd,MetalSd,143.0,3,CBlock,570,570,GasA,1,1222,698,0,3,0,4,8,1,487,2,0,98,170000
RL,9477,Lvl,Corner,NAmes,1Fam,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,65.0,3,CBlock,524,864,GasA,1,892,0,0,1,0,3,5,0,264,2,0,0,110000
RL,12537,Lvl,CulDSac,NAmes,1Fam,5,1971,2008,Gable,CompShg,VinylSd,VinylSd,0.0,3,CBlock,344,1078,GasA,1,1078,0,1,1,1,3,6,1,500,2,0,0,149900
FV,2117,Lvl,Inside,Somerst,Twnhs,6,2000,2000,Gable,CompShg,MetalSd,MetalSd,216.0,4,PConc,378,756,GasA,1,769,804,0,2,1,4,5,0,440,2,0,32,177500
RL,16737,Lvl,FR3,NridgHt,1Fam,9,2004,2005,Hip,CompShg,VinylSd,VinylSd,66.0,4,PConc,533,1980,GasA,1,1980,0,1,2,0,5,8,1,770,2,194,45,315000
RL,9842,Lvl,Inside,SWISU,1Fam,5,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,0.0,3,BrkTil,612,612,GasA,1,990,1611,0,3,1,3,8,0,621,2,183,0,189000
RL,16158,Low,Inside,StoneBr,1Fam,7,2005,2005,Hip,CompShg,VinylSd,VinylSd,16.0,4,PConc,256,1530,GasA,1,1530,0,1,2,0,4,7,1,430,2,168,36,260000
RL,12513,Lvl,FR2,NAmes,1Fam,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,BrkTil,715,715,GasA,1,1281,457,0,2,0,3,7,1,368,2,55,0,104900
RL,8499,Lvl,Inside,Gilbert,1Fam,6,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,PConc,616,616,GasA,1,616,796,0,2,1,4,6,1,432,2,0,36,156932
FV,3180,Lvl,Inside,Somerst,TwnhsE,7,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,4,PConc,600,600,GasA,1,520,600,0,2,1,4,4,0,480,2,0,166,144152
FV,7500,Lvl,Inside,Somerst,1Fam,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,4,PConc,281,814,GasA,1,814,860,1,2,1,4,7,0,663,2,0,96,216000
RL,9179,Lvl,Inside,CollgCr,1Fam,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,158.0,4,PConc,240,873,GasA,1,882,908,1,2,1,4,7,0,588,2,0,88,193000
RM,2665,Lvl,Inside,MeadowV,TwnhsE,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,0.0,3,PConc,36,757,GasA,1,925,550,0,2,0,3,6,1,336,2,104,26,127000
RM,4435,Lvl,Inside,CollgCr,TwnhsE,6,2003,2004,Gable,CompShg,VinylSd,VinylSd,170.0,4,PConc,163,848,GasA,1,848,0,1,1,0,4,4,0,420,2,140,0,144000
RL,10635,Lvl,FR2,CollgCr,1Fam,8,2003,2003,Hip,CompShg,VinylSd,VinylSd,171.0,4,PConc,315,1657,GasA,1,1668,0,1,2,0,4,8,1,502,2,0,262,232000
RL,5400,Lvl,Corner,OldTown,1Fam,4,1920,1950,Gable,CompShg,CBlock,CBlock,0.0,2,PConc,420,840,GasA,1,840,534,0,1,0,3,6,0,338,2,0,0,105000
RL,9600,Lvl,Inside,NAmes,1Fam,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,0.0,3,CBlock,161,992,GasA,1,1661,0,1,1,0,4,8,1,377,2,0,28,165500
RL,9750,Lvl,Corner,CollgCr,1Fam,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,3,PConc,133,1108,GasA,1,1108,989,1,2,1,4,8,1,583,2,253,170,274300
RL,11400,Lvl,Inside,NoRidge,1Fam,10,2001,2002,Hip,CompShg,VinylSd,VinylSd,705.0,5,PConc,1351,2633,GasA,1,2633,0,1,2,1,5,8,2,804,2,314,140,466500
FV,10625,Lvl,Inside,Somerst,1Fam,7,2005,2005,Gable,CompShg,CemntBd,CmentBd,0.0,4,PConc,1026,1026,GasA,1,1026,932,0,2,1,4,9,1,936,2,154,210,250000
RL,10991,HLS,Inside,Timber,1Fam,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,80.0,4,PConc,1571,1571,GasA,1,1571,0,0,2,0,4,7,1,722,2,100,36,239000
RL,6292,Bnk,Inside,SWISU,1Fam,6,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,BrkTil,384,768,GasA,0,790,0,0,1,0,3,4,0,160,2,0,141,91000
RL,10998,Lvl,Inside,Edwards,1Fam,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,CBlock,156,984,GasA,1,984,620,0,2,0,3,6,0,660,2,0,68,117000
RM,1953,Lvl,Inside,BrDale,Twnhs,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,408.0,3,CBlock,174,483,GasA,1,483,504,0,1,1,3,5,0,264,2,72,0,83000
RL,9735,Lvl,Inside,Timber,1Fam,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,PConc,384,384,GasA,1,754,640,0,2,1,4,7,0,400,2,100,0,167500
RL,8212,Lvl,Inside,Edwards,1Fam,3,1914,1950,Gable,CompShg,Stucco,Stucco,0.0,3,BrkTil,661,864,GasA,0,864,0,1,1,0,3,5,0,200,2,0,0,58500
RL,12925,Lvl,Corner,NAmes,1Fam,6,1970,1970,Gable,CompShg,BrkFace,Plywood,0.0,3,CBlock,340,1205,GasA,1,2117,0,0,2,1,3,7,2,550,2,0,42,237500
RM,7200,Lvl,Corner,OldTown,1Fam,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,BrkTil,596,596,GasA,1,998,764,1,1,1,4,8,0,576,0,36,0,157000
RL,25339,Lvl,Inside,Sawyer,1Fam,5,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,BrkTil,816,816,GasA,1,1416,0,0,2,0,4,7,0,576,0,0,0,112000
RL,9060,Lvl,Inside,Edwards,1Fam,6,1939,1950,Gable,CompShg,WdShing,Wd Shng,0.0,3,BrkTil,356,560,GasA,1,698,560,0,1,0,3,6,0,280,1,0,0,105000
RM,5436,Lvl,Inside,IDOTRR,1Fam,4,1922,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,BrkTil,61,796,GasA,1,796,358,1,1,0,4,7,0,240,0,0,96,125500
RL,16692,Lvl,Inside,NWAmes,1Fam,7,1978,1978,Gable,CompShg,Plywood,Plywood,184.0,3,CBlock,133,1392,GasA,1,1392,1392,1,3,1,4,12,2,564,2,0,112,250000
RM,8520,Lvl,Inside,OldTown,1Fam,6,1916,1950,Gable,CompShg,Stucco,Stucco,0.0,3,BrkTil,0,714,GasW,0,1664,862,0,2,0,4,10,1,216,2,88,15,136000
RL,14892,HLS,CulDSac,Gilbert,1Fam,9,2006,2007,Gable,CompShg,VinylSd,VinylSd,160.0,5,PConc,426,1746,GasA,1,1746,0,1,2,0,5,7,2,758,2,201,39,377500
RM,6000,Lvl,Inside,BrkSide,1Fam,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,BrkTil,360,735,GasA,1,869,349,0,1,0,3,6,1,440,2,0,0,131000
RL,9100,Lvl,Inside,CollgCr,1Fam,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,244.0,4,PConc,125,1525,GasA,1,1525,0,1,2,0,4,6,0,541,2,219,36,235000
RL,8944,Lvl,Inside,NAmes,Duplex,5,1967,1967,Gable,CompShg,Plywood,Plywood,0.0,3,CBlock,1584,1584,GasA,1,1584,0,0,2,0,3,8,0,792,2,0,152,124000
